hidden_units,learning_rate,batch_size,epochs,loss_train,accuracy_train,mse_train,loss_test,accuracy_test,mse_test,time
8,0.001,10,20,0.17062056064605713,0.9288542866706848,0.0515306256711483,14.650997638702393
12,0.001,10,20,0.11585310101509094,0.9552566409111023,0.033440109342336655,16.710432767868042
16,0.001,10,20,0.09430243074893951,0.9650449752807617,0.026578763499855995,16.23272681236267
20,0.001,10,20,0.07572709769010544,0.9721987247467041,0.020985985174775124,14.812493085861206
8,0.001,10,40,0.1524333655834198,0.9370566606521606,0.04582325369119644,28.378661155700684
12,0.001,10,40,0.09606023132801056,0.9621680378913879,0.02763882651925087,28.24241590499878
16,0.001,10,40,0.0765734314918518,0.9714965224266052,0.02153526432812214,28.138020038604736
20,0.001,10,40,0.06028563901782036,0.9773600101470947,0.01697196625173092,27.989641427993774
8,0.001,10,60,0.1457924097776413,0.9400191307067871,0.04368302598595619,43.871647357940674
12,0.001,10,60,0.08990319073200226,0.9644608497619629,0.025825483724474907,42.07478904724121
16,0.001,10,60,0.0702684074640274,0.9736971259117126,0.019704211503267288,43.93595218658447
20,0.001,10,60,0.05546867102384567,0.9789907932281494,0.01570526510477066,44.455838441848755
8,0.001,20,20,0.18869303166866302,0.9219321608543396,0.056746866554021835,7.943658113479614
12,0.001,20,20,0.13867302238941193,0.9459142088890076,0.040105585008859634,8.412511825561523
16,0.001,20,20,0.11358179152011871,0.958280622959137,0.03199633210897446,7.518597364425659
20,0.001,20,20,0.09555882215499878,0.9657520651817322,0.026333021000027657,9.644366025924683
8,0.001,20,40,0.160566046833992,0.9335976243019104,0.048288386315107346,16.28618574142456
12,0.001,20,40,0.1052495539188385,0.9591419696807861,0.030289646238088608,15.886920690536499
16,0.001,20,40,0.08443592488765717,0.9683916568756104,0.023757485672831535,17.559768199920654
20,0.001,20,40,0.06733416020870209,0.975066602230072,0.018770843744277954,16.65691065788269
8,0.001,20,60,0.15085765719413757,0.9382390975952148,0.045178547501564026,28.92430806159973
12,0.001,20,60,0.09553881734609604,0.9622085690498352,0.02745242789387703,25.231616020202637
16,0.001,20,60,0.07488058507442474,0.9723474979400635,0.020998964086174965,26.958309173583984
20,0.001,20,60,0.05978931859135628,0.9776124954223633,0.016809649765491486,26.406339645385742
8,0.001,30,20,0.20889870822429657,0.9140819311141968,0.06259483844041824,5.807163715362549
12,0.001,30,20,0.1640230417251587,0.9358400702476501,0.04761377349495888,6.079988241195679
16,0.001,30,20,0.13406187295913696,0.9496850967407227,0.03803180158138275,5.766740798950195
20,0.001,30,20,0.11674794554710388,0.9582684636116028,0.03240322321653366,6.636904954910278
8,0.001,30,40,0.16970008611679077,0.9295704364776611,0.05110275745391846,12.276153564453125
12,0.001,30,40,0.11439111828804016,0.9558885097503662,0.03292460739612579,12.788662433624268
16,0.001,30,40,0.09238190948963165,0.965907871723175,0.02593081258237362,13.069772005081177
20,0.001,30,40,0.07457995414733887,0.9728419780731201,0.020621828734874725,11.04119086265564
8,0.001,30,60,0.15657292306423187,0.9359382390975952,0.04700392484664917,20.944702625274658
12,0.001,30,60,0.10096503049135208,0.9608274698257446,0.029000120237469673,20.986490488052368
16,0.001,30,60,0.08001910895109177,0.9702991247177124,0.022423231974244118,20.704660892486572
20,0.001,30,60,0.06389212608337402,0.9761685132980347,0.017849111929535866,20.410111665725708
8,0.001,40,20,0.22973641753196716,0.906034529209137,0.06889397650957108,5.091312408447266
12,0.001,40,20,0.1894024759531021,0.9249277114868164,0.055312417447566986,4.882829666137695
16,0.001,40,20,0.15586543083190918,0.9408136010169983,0.044550616294145584,5.431718349456787
20,0.001,40,20,0.13860103487968445,0.9488575458526611,0.038964055478572845,5.915423154830933
8,0.001,40,40,0.17813818156719208,0.9261080622673035,0.05359324440360069,9.26942229270935
12,0.001,40,40,0.12417048215866089,0.9520169496536255,0.035739973187446594,10.762062311172485
16,0.001,40,40,0.10073484480381012,0.9630882143974304,0.028220579028129578,6.407399892807007
